time,link
2022-01-12,https://www.cnbc.com/2022/01/12/bitcoin-could-rise-to-75000-this-year-to-top-record-high-seba-ceo.html
2022-01-12,https://www.cnbc.com/2022/01/12/maya-angelou-quarter-rosie-rios-on-championing-historical-women.html
2022-01-12,https://www.cnbc.com/2022/01/12/china-commercial-paper-debts-surge-as-property-developers-struggle.html
2022-01-12,https://www.cnbc.com/2022/01/12/judge-rejects-prince-andrews-bid-to-dismiss-epstein-accuser-virginia-giuffres-lawsuit.html
2022-01-13,https://www.cnbc.com/2022/01/13/block-formerly-square-is-building-a-system-for-bitcoin-miners.html
2022-01-13,https://www.cnbc.com/2022/01/13/crypto-exchange-gemini-pushes-into-wealth-management-with-acquisition-of-bitria.html
2022-01-13,https://www.cnbc.com/2022/01/13/jack-dorsey-block-officially-building-an-open-bitcoin-mining-system.html
2022-01-13,https://www.cnbc.com/2022/01/13/analysts-on-metaverse-benefiting-chipmakers-big-tech-crypto.html
2022-01-13,https://www.cnbc.com/2022/01/13/crypto-markets-are-like-the-internet-30-years-ago-ric-edelman-says.html
2022-01-13,https://www.cnbc.com/2022/01/13/bill-millers-personal-portfolio-had-a-banner-year-thanks-to-his-bitcoin-craze-but-his-fund-struggled.html
2022-01-13,https://www.cnbc.com/2022/01/13/how-this-22-year-old-earning-200000-dollars-in-tulsa-spends-his-money.html
2022-01-13,https://www.cnbc.com/2022/01/13/feds-say-they-used-encrypted-messages-to-charge-oath-keepers-leader.html
2022-01-14,https://www.cnbc.com/2022/01/14/mark-cuban-says-80percent-of-his-non-shark-tank-investments-are-in-crypto.html
2022-01-14,https://www.cnbc.com/2022/01/14/stocks-and-property-will-be-turned-into-nfts-vc-says.html
2022-01-14,https://www.cnbc.com/2022/01/14/arkansas-offers-remote-tech-workers-10000-in-bitcoin-to-live-there.html
2022-01-14,https://www.cnbc.com/2022/01/14/iris-nevins-launched-business-umba-daima-to-uplift-black-nft-artists.html
2022-01-14,https://www.cnbc.com/2022/01/14/competing-bills-could-ban-lawmakers-from-trading-stocks-in-office.html
2022-01-14,https://www.cnbc.com/2022/01/14/dogecoin-jumps-after-elon-musk-says-its-can-be-used-buy-tesla-merch.html
2022-01-14,https://www.cnbc.com/2022/01/14/citi-to-sell-consumer-banking-operations-to-uob-in-malaysia-indonesia.html
2022-01-14,https://www.cnbc.com/2022/01/14/work-from-anywhere-jobs-are-hard-to-come-by.html
2022-01-15,https://www.cnbc.com/2022/01/15/bitcoin-tax-loophole-how-hifo-accounting-reduces-irs-bill.html
2022-01-15,https://www.cnbc.com/2022/01/15/inside-the-metaverse-economy-this-is-what-will-be-for-real-in-2022.html
2022-01-15,https://www.cnbc.com/2022/01/15/nba-games-in-virtual-reality-have-potential-heres-what-watching-one-is-like.html
2022-01-16,https://www.cnbc.com/2022/01/16/puerto-rico-low-taxes-island-life-make-it-hot-for-bitcoin-fans.html
2022-01-16,https://www.cnbc.com/2022/01/16/walmart-is-quietly-preparing-to-enter-the-metaverse.html
2022-01-16,https://www.cnbc.com/2022/01/16/with-rising-rates-and-inflation-investors-are-split-on-how-to-value-bitcoin-heres-why.html
2022-01-16,https://www.cnbc.com/2022/01/16/here-are-4-big-tax-mistakes-to-avoid-after-stock-option-moves.html
2022-01-16,https://www.cnbc.com/2022/01/16/robo-advisors-are-gaining-popularity-can-they-replace-a-human-advisor.html
2022-01-17,https://www.cnbc.com/2022/01/17/chamath-palihapitiya-says-nobody-cares-about-uyghur-genocide-in-china.html
2022-01-18,https://www.cnbc.com/2022/01/18/mastercard-strikes-nft-payments-deal-with-coinbase-amid-wave-of-crypto-partnerships.html
2022-01-18,https://www.cnbc.com/2022/01/18/news-peckshield-says-15m-lost-on-cryptocom-tesla-accepts-doge.html
2022-01-18,https://www.cnbc.com/2022/01/18/uk-launches-crackdown-on-misleading-cryptocurrency-ads.html
2022-01-18,https://www.cnbc.com/2022/01/18/turkish-mobile-gaming-startup-dream-games-raises-255-million.html
2022-01-18,https://www.cnbc.com/2022/01/18/you-may-be-overlooking-what-happens-to-these-assets-when-you-die.html
2022-01-18,https://www.cnbc.com/2022/01/18/kevin-oleary-invests-in-shark-tank-startup-after-making-founder-cry.html
2022-01-18,https://www.cnbc.com/2022/01/18/larry-fink-next-1000-billion-dollar-start-ups-will-be-in-climate-tech.html
2022-01-18,https://www.cnbc.com/2022/01/18/sofi-stock-soars-after-clearing-final-regulatory-hurdle-to-become-bank.html
2022-01-19,https://www.cnbc.com/2022/01/19/billionaire-mark-cuban-on-why-nfts-led-him-to-be-a-crypto-evangelist.html
2022-01-19,https://www.cnbc.com/2022/01/19/microsoft-activision-what-satya-nadella-has-said-about-the-metaverse.html
2022-01-19,https://www.cnbc.com/2022/01/19/ftc-chair-lina-khan-says-agency-wont-back-down-in-the-face-of-intimidation.html
2022-01-19,https://www.cnbc.com/2022/01/19/how-much-money-youd-have-if-you-invested-1000-dollars-in-gamestop-in-2021.html
2022-01-19,https://www.cnbc.com/2022/01/19/genting-hong-kong-files-for-liquidation-amid-german-lawsuit.html
2022-01-19,https://www.cnbc.com/2022/01/19/ftc-chair-lina-khan-cnbc-interview-big-tech-and-antitrust.html
2022-01-20,https://www.cnbc.com/2022/01/20/russian-central-bank-proposes-banning-cryptocurrencies-crypto-mining.html
2022-01-20,https://www.cnbc.com/2022/01/20/hedge-fund-manager-david-neuhauser-gives-tips-for-young-investors.html
2022-01-20,https://www.cnbc.com/2022/01/20/singapores-first-spac-vtac-makes-market-debut-closes-1percent-higher.html
2022-01-20,https://www.cnbc.com/2022/01/20/fed-releases-long-awaited-study-on-a-digital-dollar-but-doesnt-take-a-position-yet-on-creating-one.html
2022-01-20,https://www.cnbc.com/2022/01/20/netflix-quietly-admits-streaming-competition-is-eating-into-growth.html
2022-01-20,https://www.cnbc.com/2022/01/20/sequoia-makes-middle-east-debut-with-33-million-investment-in-saudi-fintech.html
2022-01-20,https://www.cnbc.com/2022/01/20/us-sanctions-four-russian-linked-actors-for-allegedly-working-to-destabilize-ukraine.html
2022-01-20,https://www.cnbc.com/2022/01/20/china-economy-pboc-cuts-loan-prime-rates-lpr-for-1-year-5-year.html
2022-01-21,https://www.cnbc.com/2022/01/21/bitcoin-is-down-below-40k-heres-what-crypto-investors-should-know.html
2022-01-21,https://www.cnbc.com/2022/01/21/microstrategy-shares-drop-on-bitcoins-slide-sec-rejection-of-companys-crypto-accounting.html
2022-01-21,https://www.cnbc.com/2022/01/21/cryptocurrencies-bitcoin-falls-7percent-ether-down-9percent-in-the-last-24-hours.html
2022-01-21,https://www.cnbc.com/2022/01/21/as-bitcoin-breaks-below-40000-chart-analysts-dont-see-support-for-the-price-until-much-lower.html
2022-01-22,https://www.cnbc.com/2022/01/22/bitcoin-falls-another-8percent-as-cryptocurrencies-extend-steep-losses.html
2022-01-22,https://www.cnbc.com/2022/01/22/80/20-portfolio-strategy-could-be-new-60/40-in-this-rates-environment.html
2022-01-24,https://www.cnbc.com/2022/01/24/ex-goldman-ceo-lloyd-blankfein-says-crypto-is-happening-despite-plunge-in-digital-assets.html
2022-01-24,https://www.cnbc.com/2022/01/24/bitcoin-ether-fall-as-130-billion-wiped-off-cryptocurrency-markets-.html
2022-01-24,https://www.cnbc.com/2022/01/24/jim-cramer-charts-suggest-bitcoin-and-ether-selling-may-be-over-soon.html
2022-01-24,https://www.cnbc.com/2022/01/24/what-investors-should-know-as-bitcoin-drops-50percent-from-its-all-time-high.html
2022-01-24,https://www.cnbc.com/2022/01/24/heres-how-much-youd-have-if-you-invested-1000-in-bitcoin-this-year.html
2022-01-24,https://www.cnbc.com/2022/01/24/27-lawmakers-call-on-house-leaders-to-ban-members-from-stock-trading.html
2022-01-24,https://www.cnbc.com/2022/01/24/the-everything-bull-market-is-over-and-we-are-in-a-bear-market-chart-analyst-john-roque-says-.html
2022-01-24,https://www.cnbc.com/2022/01/24/couple-earned-nearly-120000-dollars-in-6-hours-selling-nfts.html
2022-01-25,https://www.cnbc.com/2022/01/25/drop-bitcoin-as-legal-tender-imf-urges-el-salvador.html
2022-01-25,https://www.cnbc.com/2022/01/25/indonesian-regulator-bans-financial-firms-from-facilitating-crypto-sales.html
2022-01-25,https://www.cnbc.com/2022/01/25/what-happens-if-you-dont-disclose-crypto-activity-this-tax-season.html
2022-01-25,https://www.cnbc.com/2022/01/25/take-a-chill-pill-stay-long-anthony-scaramucci-says-bitcoins-recent-plunge-wont-last.html
2022-01-25,https://www.cnbc.com/2022/01/25/crypto-winter-investors-fear-bitcoin-has-further-to-drop.html
2022-01-25,https://www.cnbc.com/2022/01/25/youtube-ceo-wojcicki-says-video-site-has-plans-to-capitalize-on-web3.html
2022-01-25,https://www.cnbc.com/2022/01/25/tom-lee-says-this-pullback-is-a-really-attractive-buying-opportunity-for-2022-.html
2022-01-25,https://www.cnbc.com/2022/01/25/trillion-dollar-tech-companies-to-report-results-amid-january-slump.html
2022-01-26,https://www.cnbc.com/2022/01/26/coinbase-rival-ftx-us-valued-at-8-billion-in-first-funding-round.html
2022-01-26,https://www.cnbc.com/2022/01/26/mark-zuckerbergs-botched-cryptocurrency-project-is-reportedly-for-sale.html
2022-01-26,https://www.cnbc.com/2022/01/26/paris-hilton-has-invested-in-crypto-since-2016-heres-why-shes-betting-big-on-nfts-and-the-metaverse.html
2022-01-26,https://www.cnbc.com/2022/01/26/tech-gambling-alcohol-helped-nfl-earn-almost-2-billion-in-sponsorships.html
2022-01-26,https://www.cnbc.com/2022/01/26/gamestop-one-year-later-will-there-be-another-meme-stock-craze.html
2022-01-26,https://www.cnbc.com/2022/01/26/real-time-updates-of-the-big-fed-decision-and-jerome-powells-press-conference.html
2022-01-26,https://www.cnbc.com/2022/01/26/walmart-backed-start-up-is-acquiring-two-fintech-companies-even-and-one.html
2022-01-26,https://www.cnbc.com/2022/01/26/a-medicaid-annuity-may-be-right-when-spouse-needs-nursing-home-care.html
2022-01-27,https://www.cnbc.com/2022/01/27/google-cloud-blockchain-team-to-seek-new-business.html
2022-01-27,https://www.cnbc.com/2022/01/27/robinhood-shares-tumble-9percent-after-first-quarter-revenue-forecast-is-well-below-estimates.html
2022-01-27,https://www.cnbc.com/2022/01/27/why-the-stock-market-hates-the-idea-of-rising-interest-rates.html
2022-01-27,https://www.cnbc.com/2022/01/27/plan-now-to-avoid-a-tax-bomb-later-why-asset-location-matters.html
2022-01-27,https://www.cnbc.com/2022/01/27/the-manager-of-2021s-top-performing-hedge-fund-on-his-winning-gamestop-trade-and-lessons-from-it.html
2022-01-27,https://www.cnbc.com/2022/01/27/ron-insana-two-key-risks-for-bear-markets-are-unfolding.html
2022-01-27,https://www.cnbc.com/2022/01/27/lvmh-ceo-arnault-says-we-have-to-be-wary-of-bubbles-with-the-metaverse.html
2022-01-28,https://www.cnbc.com/2022/01/28/visa-says-crypto-linked-card-usage-hit-2point5-billion-in-its-first-quarter.html
2022-01-28,https://www.cnbc.com/2022/01/28/paul-krugman-says-crypto-has-disturbing-parallels-with-subprime.html
2022-01-28,https://www.cnbc.com/2022/01/28/these-stock-babies-have-been-thrown-out-with-the-bathwater-and-could-be-buys-in-the-correction.html
2022-01-28,https://www.cnbc.com/2022/01/28/rihanna-jack-dorsey-donated-15-million-to-climate-justice-groups.html
2022-01-28,https://www.cnbc.com/2022/01/28/china-digital-currency-meituan-lets-users-pay-for-offline-services.html
2022-01-28,https://www.cnbc.com/2022/01/28/81percent-of-adults-with-student-loans-say-they-delay-key-life-milestones.html
2022-01-28,https://www.cnbc.com/2022/01/28/dbs-to-buy-citis-taiwan-retail-business-and-take-over-3500-staff-.html
2022-01-28,https://www.cnbc.com/2022/01/28/worlds-richest-people-have-lost-money-in-2022-except-warren-buffett.html
2022-01-29,https://www.cnbc.com/2022/01/29/seven-time-super-bowl-champion-tom-brady-is-reportedly-retiring-after-22-nfl-seasons.html
2022-01-30,https://www.cnbc.com/2022/01/30/hollywood-is-betting-big-on-tiktok-talent-in-bid-to-woo-gen-z-.html
2022-01-31,https://www.cnbc.com/2022/01/31/crypto-exchange-ftx-valued-at-32-billion-amid-bitcoin-price-plunge.html
2022-01-31,https://www.cnbc.com/2022/01/31/bank-that-bought-assets-from-zuckerbergs-diem-plans-to-launch-stablecoin.html
2022-01-31,https://www.cnbc.com/2022/01/31/the-uae-introduces-its-first-ever-corporate-taxes-set-to-start-in-2023-.html
2022-01-31,https://www.cnbc.com/2022/01/31/how-to-pivot-when-your-company-stock-is-tanking.html
2022-01-31,https://www.cnbc.com/2022/01/31/joe-manchin-campaign-gets-big-donations-from-corporations-executives.html
2022-01-31,https://www.cnbc.com/2022/01/31/china-names-blockchain-trial-zones-after-crackdown-on-cryptocurrencies.html
2022-01-31,https://www.cnbc.com/2022/01/31/psychologists-metaverse-could-be-a-problem-for-kids-mental-health.html
2022-01-31,https://www.cnbc.com/2022/01/31/sony-to-buy-video-game-maker-bungie-in-3point6-billion-deal.html
2022-02-01,https://www.cnbc.com/2022/02/01/cpa-3-ways-savvy-crypto-investors-use-the-tax-code-to-their-advantage.html
2022-02-01,https://www.cnbc.com/2022/02/01/india-digital-currency-to-launch-in-2022-2023-finance-minster-says.html
2022-02-01,https://www.cnbc.com/2022/02/01/kanye-west-stop-asking-me-to-do-nftsfor-nowheres-what-hes-focusing-on-instead.html
2022-02-01,https://www.cnbc.com/2022/02/01/metaverse-real-estate-sales-top-500-million-metametric-solutions-says.html
2022-02-01,https://www.cnbc.com/2022/02/01/tom-brady-announces-retirement-in-instagram-post-following-days-of-confusion.html
2022-02-01,https://www.cnbc.com/2022/02/01/jim-cramer-likes-most-of-top-holdings-in-cathie-woods-ark-innovation-etf.html
2022-02-01,https://www.cnbc.com/2022/02/01/why-its-smart-to-adjust-tax-withholdings-early.html
2022-02-01,https://www.cnbc.com/2022/02/01/here-are-some-tech-buying-opportunities-for-investors-to-consider.html
2022-02-02,https://www.cnbc.com/2022/02/02/chainalysis-nft-money-laundering-jumped-significantly-in-2021.html
2022-02-02,https://www.cnbc.com/2022/02/02/crypto-exchange-ftx-to-buy-japanese-rival-liquid.html
2022-02-02,https://www.cnbc.com/2022/02/02/this-36-year-old-made-over-109000-in-about-9-months-selling-nfts.html
2022-02-02,https://www.cnbc.com/2022/02/02/320-million-stolen-from-wormhole-bridge-linking-solana-and-ethereum.html
2022-02-02,https://www.cnbc.com/2022/02/02/bitcoin-evangelist-michael-saylor-says-clear-crypto-regulations-would-speed-institutional-adoption.html
2022-02-02,https://www.cnbc.com/2022/02/02/crypto-start-ups-raised-huge-venture-funding-rounds-in-january.html
2022-02-02,https://www.cnbc.com/2022/02/02/here-are-the-pros-and-cons-when-it-comes-to-non-fungible-tokens.html
2022-02-02,https://www.cnbc.com/2022/02/02/how-to-file-your-taxes-for-free-and-answers-to-other-tax-questions.html
2022-02-03,https://www.cnbc.com/2022/02/03/winter-storm-descends-on-texas-bitcoin-miners-shut-off-to-protect-ercot.html
2022-02-03,https://www.cnbc.com/2022/02/03/owning-crypto-may-make-you-more-desirable-on-the-dating-scene-study-finds.html
2022-02-03,https://www.cnbc.com/2022/02/03/india-budget-proposed-a-30percent-tax-on-digital-asset-income.html
2022-02-03,https://www.cnbc.com/2022/02/03/ioc-launches-beijing-olympics-themed-mobile-game-with-nfts.html
2022-02-03,https://www.cnbc.com/2022/02/03/airbnb-survived-covid-but-the-crisis-mode-in-sharing-economy-stays.html
2022-02-03,https://www.cnbc.com/2022/02/03/heres-why-your-tax-return-may-be-flagged-by-the-irs.html
2022-02-03,https://www.cnbc.com/2022/02/03/gamestop-taps-immutable-x-to-launch-nft-marketplace-later-this-year.html
2022-02-03,https://www.cnbc.com/2022/02/03/gop-senator-grills-biden-federal-reserve-nominee-sarah-bloom-raskin-.html
2022-02-04,https://www.cnbc.com/2022/02/04/sec-chair-gary-gensler-embarks-on-ambitious-regulatory-agenda-what-it-means-for-investors.html
2022-02-04,https://www.cnbc.com/2022/02/04/inflation-means-price-jumps-for-dinner-and-roses-this-valentines-day.html
2022-02-04,https://www.cnbc.com/2022/02/04/what-to-do-if-you-receive-a-missing-tax-return-notice-from-the-irs.html
2022-02-04,https://www.cnbc.com/2022/02/04/tech-companies-acknowledge-rejecting-remote-work-could-cost-them-talent.html
2022-02-04,https://www.cnbc.com/2022/02/04/fresh-inflation-data-could-fuel-further-market-volatility-in-the-week-ahead.html
2022-02-05,https://www.cnbc.com/2022/02/05/bitcoin-a-lifeline-for-sex-workers-like-ex-nurse-making-1point3-million.html
2022-02-05,https://www.cnbc.com/2022/02/05/sen-ted-cruz-discloses-a-bitcoin-purchase-worth-up-to-50000.html
2022-02-06,https://www.cnbc.com/2022/02/06/bitcoin-family-moves-to-portugal-crypto-tax-haven.html
2022-02-06,https://www.cnbc.com/2022/02/06/top-analysts-see-a-buying-opportunity-for-roblox-boeing.html
2022-02-06,https://www.cnbc.com/2022/02/06/stock-market-futures-open-to-close-news.html
2022-02-06,https://www.cnbc.com/2022/02/06/what-fear-of-50-basis-point-fed-rate-hike-says-for-market-volatility.html
2022-02-07,https://www.cnbc.com/2022/02/07/tesla-held-nearly-2-billion-worth-of-bitcoin-at-the-end-of-2021.html
2022-02-07,https://www.cnbc.com/2022/02/07/sequoia-leads-450-million-investment-in-polygon-blockchain.html
2022-02-07,https://www.cnbc.com/2022/02/07/softbank-backed-fintech-drivewealth-is-adding-crypto-to-take-on-coinbases-unsustainable-fees.html
2022-02-07,https://www.cnbc.com/2022/02/07/bitcoin-rises-to-its-highest-level-in-a-month-bouncing-from-january-lows.html
2022-02-07,https://www.cnbc.com/2022/02/07/buy-stocks-like-whirlpool-not-nfts-asset-manager-says.html
2022-02-07,https://www.cnbc.com/2022/02/07/stocks-making-the-biggest-moves-midday-spirit-airlines-peloton-snowflake-netflix-and-more.html
2022-02-07,https://www.cnbc.com/2022/02/07/watch-rocket-builder-astra-launch-first-florida-mission-for-nasa.html
2022-02-07,https://www.cnbc.com/2022/02/07/gold-has-remained-steady-as-stocks-and-bitcoin-have-plunged.html
2022-02-08,https://www.cnbc.com/2022/02/08/feds-seize-3point6-billion-stolen-from-bitfinex-hack.html
2022-02-08,https://www.cnbc.com/2022/02/08/-research-shows-cryptocurrency-adoption-among-hispanics-is-high.html
2022-02-08,https://www.cnbc.com/2022/02/08/bitcoin-pouring-into-ukraine-as-russia-masses-troops-on-the-border.html
2022-02-08,https://www.cnbc.com/2022/02/08/how-to-answer-the-virtual-currency-question-on-your-tax-return.html
2022-02-08,https://www.cnbc.com/2022/02/08/crypto-infrastructure-start-up-alchemy-tops-10-billion-valuation.html
2022-02-08,https://www.cnbc.com/2022/02/08/kevin-oleary-shark-tank-ceos-need-to-know-companies-finances.html
2022-02-08,https://www.cnbc.com/2022/02/08/heres-how-much-you-can-make-and-still-pay-0percent-in-capital-gains-taxes.html
2022-02-08,https://www.cnbc.com/2022/02/08/michael-lewis-three-decades-after-liars-poker-says-wall-street-is-worse-in-some-ways.html
2022-02-09,https://www.cnbc.com/2022/02/09/what-to-know-about-the-differences-between-tax-credits-and-deductions.html
2022-02-09,https://www.cnbc.com/2022/02/09/27-year-old-who-went-from-making-12000-to-650000-shares-how-she-saves-85-percent-of-income.html
2022-02-09,https://www.cnbc.com/2022/02/09/congress-moves-towards-banning-members-from-trading-stocks.html
2022-02-09,https://www.cnbc.com/2022/02/09/salesforce-tells-employees-its-working-on-nft-cloud-service.html
2022-02-09,https://www.cnbc.com/2022/02/09/jpmorgan-pegs-bitcoins-value-at-38000-says-nfts-are-set-to-dominate-digital-assets.html
2022-02-09,https://www.cnbc.com/2022/02/09/longtime-value-investor-bill-miller-says-bitcoin-miners-are-trading-at-very-attractive-valuations.html
2022-02-09,https://www.cnbc.com/2022/02/09/financial-anxiety-is-high-why-financial-planners-may-miss-the-signs.html
2022-02-09,https://www.cnbc.com/2022/02/09/why-solar-geomagnetic-storms-destroy-satellites-like-spacex-starlink.html
2022-02-10,https://www.cnbc.com/2022/02/10/forbes-spac-binance-led-by-the-worlds-richest-crypto-billionaire-is-taking-a-200-million-stake-in-forbes-.html
2022-02-10,https://www.cnbc.com/2022/02/10/crypto-stocks-china-democrats-and-republicans-work-together-on-key-issues.html
2022-02-10,https://www.cnbc.com/2022/02/10/billion-year-old-black-diamond-bought-with-cryptocurrency-for-4point3m.html
2022-02-10,https://www.cnbc.com/2022/02/10/frozen-embryos-will-keep-accused-bitcoin-money-launderers-from-fleeing.html
2022-02-10,https://www.cnbc.com/2022/02/10/january-2022-cpi-inflation-rises-7point5percent-over-the-past-year-even-more-than-expected.html
2022-02-10,https://www.cnbc.com/2022/02/10/samsung-held-an-event-in-the-metaverse-and-it-didnt-quite-go-to-plan.html
2022-02-11,https://www.cnbc.com/2022/02/11/nfl-lobbies-the-sec-on-blockchain-technology.html
2022-02-11,https://www.cnbc.com/2022/02/11/netflix-will-do-series-on-accused-bitcoin-hack-money-launderers.html
2022-02-11,https://www.cnbc.com/2022/02/11/biden-federal-reserve-pick-raskin-lobbied-kc-fed-for-fintech-firm.html
2022-02-11,https://www.cnbc.com/2022/02/11/bank-of-america-upgrades-block-says-struggling-stock-formerly-known-as-square-due-for-70percent-rally.html
2022-02-11,https://www.cnbc.com/2022/02/11/expedia-ceo-peter-kern-says-metaverse-doesnt-pose-a-threat-to-real-verse-travel.html
2022-02-11,https://www.cnbc.com/2022/02/11/the-risks-and-rewards-of-investing-in-the-metaverse-real-estate-boom.html
2022-02-11,https://www.cnbc.com/2022/02/11/attacks-on-uae-shows-its-strengths-more-than-vulnerabilities-analysts.html
2022-02-11,https://www.cnbc.com/2022/02/11/didi-shares-drop-after-tencent-said-it-did-not-buy-new-shares.html
2022-02-12,https://www.cnbc.com/2022/02/12/23-year-old-texans-made-4-million-mining-bitcoin-off-flared-natural-gas.html
2022-02-12,https://www.cnbc.com/2022/02/12/heres-what-every-taxpayer-needs-to-know-this-season.html
2022-02-12,https://www.cnbc.com/2022/02/12/buying-a-first-home-what-to-do-to-be-successful-in-a-tough-market.html
2022-02-13,https://www.cnbc.com/2022/02/13/super-bowl-2022-commercials-live-coverage.html
